#1 
double tab1(96,5)   # comment line
0	288.15	0.007049945387746996	323.15	0.007049945387746996
1	286.15	0.007049945387746996	323.15	0.007049945387746996
2	286.15	0.006655408761299295	323.15	0.006655408761299295
3	286.15	0.006161796859471278	323.15	0.006161796859471278
4	286.15	0.005766553986876118	323.15	0.005766553986876118
5	284.15	0.005766553986876118	323.15	0.005766553986876118
6	283.75	0.005272058092111807	323.15	0.005272058092111807
7	284.15	0.0049751243781094535	323.15	0.0049751243781094535
8	285.15	0.0049751243781094535	323.15	0.0049751243781094535
9	287.15	0.0049751243781094535	323.15	0.0049751243781094535
10	289.15	0.0049751243781094535	323.15	0.0049751243781094535
11	291.15	0.0049751243781094535	323.15	0.0049751243781094535
12	292.15	0.004380724810832338	323.15	0.004380724810832338
13	293.15	0.004380724810832338	323.15	0.004380724810832338
14	293.15	0.004083258639577731	323.15	0.004083258639577731
15	294.15	0.003189792663476874	323.15	0.003189792663476874
16	294.15	0.002692729629999003	323.15	0.002692729629999003
17	291.15	0.003189792663476874	323.15	0.003189792663476874
18	287.15	0.004083258639577731	323.15	0.004083258639577731
19	284.15	0.0049751243781094535	323.15	0.0049751243781094535
20	282.15	0.0053709966182613885	323.15	0.0053709966182613885
21	281.15	0.0049751243781094535	323.15	0.0049751243781094535
22	282.15	0.005766553986876118	323.15	0.005766553986876118
23	284.15	0.004083258639577731	323.15	0.004083258639577731
24	292.15	0.012735709349392834	323.15	0.012735709349392834
25	292.15	0.013612152298283685	323.15	0.013612152298283685
26	294.15	0.013612152298283685	323.15	0.013612152298283685
27	294.15	0.013612152298283685	323.15	0.013612152298283685
28	294.15	0.013612152298283685	323.15	0.013612152298283685
29	293.15	0.013612152298283685	323.15	0.013612152298283685
30	293.15	0.013612152298283685	323.15	0.013612152298283685
31	292.15	0.012735709349392834	323.15	0.012735709349392834
32	294.15	0.013612152298283685	323.15	0.013612152298283685
33	296.15	0.015457320074825242	323.15	0.015457320074825242
34	296.15	0.014487040504582636	323.15	0.014487040504582636
35	296.15	0.013612152298283685	323.15	0.013612152298283685
36	295.15	0.013612152298283685	323.15	0.013612152298283685
37	297.15	0.015457320074825242	323.15	0.015457320074825242
38	297.15	0.0164256909609521	323.15	0.0164256909609521
39	297.15	0.015457320074825242	323.15	0.015457320074825242
40	297.15	0.0164256909609521	323.15	0.0164256909609521
41	296.15	0.0164256909609521	323.15	0.0164256909609521
42	296.15	0.0164256909609521	323.15	0.0164256909609521
43	296.15	0.0164256909609521	323.15	0.0164256909609521
44	289.15	0.011271504844769626	323.15	0.011271504844769626
45	288.15	0.009900990099009901	323.15	0.009900990099009901
46	287.15	0.009214306945407707	323.15	0.009214306945407707
47	287.15	0.008624962823436106	323.15	0.008624962823436106
48	299.15	0.018549416036902543	323.15	0.018549416036902543
49	297.15	0.01739215878942714	323.15	0.01739215878942714
50	296.15	0.01739215878942714	323.15	0.01739215878942714
51	296.15	0.01739215878942714	323.15	0.01739215878942714
52	296.15	0.01739215878942714	323.15	0.01739215878942714
53	296.15	0.01739215878942714	323.15	0.01739215878942714
54	298.15	0.018549416036902543	323.15	0.018549416036902543
55	299.15	0.018549416036902543	323.15	0.018549416036902543
56	301.15	0.018549416036902543	323.15	0.018549416036902543
57	304.15	0.01739215878942714	323.15	0.01739215878942714
58	305.15	0.0164256909609521	323.15	0.0164256909609521
59	305.15	0.0164256909609521	323.15	0.0164256909609521
60	307.15	0.0164256909609521	323.15	0.0164256909609521
61	307.15	0.015457320074825242	323.15	0.015457320074825242
62	307.15	0.0164256909609521	323.15	0.0164256909609521
63	307.15	0.015457320074825242	323.15	0.015457320074825242
64	307.15	0.015457320074825242	323.15	0.015457320074825242
65	307.15	0.0164256909609521	323.15	0.0164256909609521
66	305.15	0.0164256909609521	323.15	0.0164256909609521
67	302.15	0.0164256909609521	323.15	0.0164256909609521
68	301.15	0.01739215878942714	323.15	0.01739215878942714
69	301.15	0.01739215878942714	323.15	0.01739215878942714
70	300.15	0.0164256909609521	323.15	0.0164256909609521
71	299.15	0.01739215878942714	323.15	0.01739215878942714
72	290.34999999999997	0.012150548256445718	323.15	0.012150548256445718
73	290.95	0.012638230647709322	323.15	0.012638230647709322
74	290.95	0.012638230647709322	323.15	0.012638230647709322
75	290.95	0.012150548256445718	323.15	0.012150548256445718
76	290.95	0.012150548256445718	323.15	0.012150548256445718
77	290.95	0.012150548256445718	323.15	0.012150548256445718
78	290.95	0.012150548256445718	323.15	0.012150548256445718
79	290.95	0.012150548256445718	323.15	0.012150548256445718
80	291.45	0.012638230647709322	323.15	0.012638230647709322
81	292.04999999999995	0.012638230647709322	323.15	0.012638230647709322
82	292.54999999999995	0.012638230647709322	323.15	0.012638230647709322
83	292.54999999999995	0.013028030003947887	323.15	0.013028030003947887
84	293.15	0.013028030003947887	323.15	0.013028030003947887
85	292.54999999999995	0.012638230647709322	323.15	0.012638230647709322
86	293.15	0.013028030003947887	323.15	0.013028030003947887
87	293.15	0.012638230647709322	323.15	0.012638230647709322
88	292.54999999999995	0.013028030003947887	323.15	0.013028030003947887
89	292.54999999999995	0.013028030003947887	323.15	0.013028030003947887
90	292.04999999999995	0.012638230647709322	323.15	0.012638230647709322
91	292.04999999999995	0.012638230647709322	323.15	0.012638230647709322
92	292.04999999999995	0.012638230647709322	323.15	0.012638230647709322
93	292.04999999999995	0.012150548256445718	323.15	0.012150548256445718
94	291.45	0.012150548256445718	323.15	0.012150548256445718
95	291.45	0.012638230647709322	323.15	0.012638230647709322
